mark,symbol,position,time_fraction
comma,",",432365,0.7245
colon,:,432375,0.7245
comma,",",432409,0.7246
colon,:,432421,0.7246
comma,",",432436,0.7246
colon,:,432449,0.7246
colon,:,432472,0.7247
comma,",",432537,0.7248
colon,:,432554,0.7248
full_stop,.,432565,0.7248
colon,:,432592,0.7249
semicolon,;,432603,0.7249
full_stop,.,432616,0.7249
colon,:,432644,0.7249
semicolon,;,432650,0.725
colon,:,432662,0.725
semicolon,;,432668,0.725
colon,:,432677,0.725
semicolon,;,432680,0.725
colon,:,432695,0.725
semicolon,;,432700,0.725
colon,:,432712,0.7251
semicolon,;,432720,0.7251
colon,:,432731,0.7251
semicolon,;,432737,0.7251
colon,:,432744,0.7251
semicolon,;,432750,0.7251
full_stop,.,432763,0.7251
colon,:,432782,0.7252
colon,:,432809,0.7252
semicolon,;,432812,0.7252
comma,",",432816,0.7252
colon,:,432833,0.7253
full_stop,.,432844,0.7253
colon,:,432871,0.7253
semicolon,;,432877,0.7253
full_stop,.,432890,0.7254
colon,:,432918,0.7254
semicolon,;,432924,0.7254
colon,:,432936,0.7254
semicolon,;,432942,0.7254
colon,:,432951,0.7255
semicolon,;,432954,0.7255
colon,:,432969,0.7255
semicolon,;,432975,0.7255
colon,:,432987,0.7255
semicolon,;,432995,0.7255
full_stop,.,433008,0.7256
colon,:,433027,0.7256
colon,:,433054,0.7256
semicolon,;,433057,0.7256
comma,",",433061,0.7256
colon,:,433075,0.7257
full_stop,.,433112,0.7257
comma,",",433124,0.7258
colon,:,433139,0.7258
comma,",",433204,0.7259
colon,:,433228,0.7259
comma,",",433234,0.7259
colon,:,433262,0.726
comma,",",433268,0.726
colon,:,433285,0.726
comma,",",433293,0.726
colon,:,433308,0.7261
comma,",",433314,0.7261
colon,:,433337,0.7261
colon,:,433353,0.7261
comma,",",433361,0.7261
colon,:,433375,0.7262
comma,",",433446,0.7263
colon,:,433470,0.7263
comma,",",433476,0.7263
colon,:,433496,0.7264
comma,",",433502,0.7264
colon,:,433520,0.7264
comma,",",433526,0.7264
colon,:,433548,0.7265
comma,",",433558,0.7265
colon,:,433585,0.7265
comma,",",433591,0.7265
colon,:,433613,0.7266
comma,",",433619,0.7266
colon,:,433632,0.7266
comma,",",433638,0.7266
colon,:,433650,0.7266
comma,",",433665,0.7267
colon,:,433684,0.7267
comma,",",433718,0.7267
colon,:,433730,0.7268
comma,",",433745,0.7268
colon,:,433760,0.7268
colon,:,433786,0.7269
comma,",",433794,0.7269
colon,:,433810,0.7269
full_stop,.,433879,0.727
comma,",",433885,0.727
colon,:,433901,0.7271
comma,",",433955,0.7271
colon,:,433971,0.7272
comma,",",433978,0.7272
colon,:,434004,0.7272
comma,",",434010,0.7272
colon,:,434022,0.7273
colon,:,434056,0.7273
comma,",",434070,0.7273
colon,:,434085,0.7274
comma,",",434091,0.7274
colon,:,434115,0.7274
comma,",",434121,0.7274
colon,:,434143,0.7275
comma,",",434149,0.7275
colon,:,434177,0.7275
comma,",",434183,0.7275
colon,:,434200,0.7276
comma,",",434208,0.7276
colon,:,434231,0.7276
colon,:,434247,0.7276
comma,",",434255,0.7276
colon,:,434269,0.7277
full_stop,.,434338,0.7278
comma,",",434354,0.7278
colon,:,434381,0.7279
colon,:,434397,0.7279
colon,:,434400,0.7279
full_stop,.,434403,0.7279
comma,",",434412,0.7279
colon,:,434434,0.7279
colon,:,434450,0.728
colon,:,434453,0.728
full_stop,.,434456,0.728
comma,",",434465,0.728
colon,:,434478,0.728
comma,",",434484,0.728
colon,:,434496,0.728
comma,",",434504,0.7281
colon,:,434516,0.7281
full_stop,.,434530,0.7281
colon,:,434613,0.7282
comma,",",434615,0.7282
colon,:,434632,0.7283
comma,",",434640,0.7283
colon,:,434667,0.7283
colon,:,434683,0.7284
colon,:,434686,0.7284
full_stop,.,434689,0.7284
comma,",",434698,0.7284
colon,:,434720,0.7284
colon,:,434736,0.7285
colon,:,434739,0.7285
full_stop,.,434742,0.7285
comma,",",434751,0.7285
colon,:,434764,0.7285
comma,",",434770,0.7285
colon,:,434782,0.7285
comma,",",434794,0.7285
colon,:,434804,0.7286
comma,",",434838,0.7286
colon,:,434850,0.7286
comma,",",434865,0.7287
colon,:,434878,0.7287
colon,:,434901,0.7287
comma,",",434981,0.7289
colon,:,434998,0.7289
full_stop,.,435009,0.7289
colon,:,435036,0.729
semicolon,;,435039,0.729
full_stop,.,435052,0.729
colon,:,435085,0.729
semicolon,;,435091,0.729
colon,:,435121,0.7291
full_stop,.,435158,0.7292
colon,:,435194,0.7292
semicolon,;,435200,0.7292
colon,:,435236,0.7293
semicolon,;,435245,0.7293
colon,:,435263,0.7293
semicolon,;,435266,0.7293
colon,:,435287,0.7294
semicolon,;,435290,0.7294
full_stop,.,435314,0.7294
full_stop,.,435328,0.7294
colon,:,435360,0.7295
semicolon,;,435363,0.7295
colon,:,435371,0.7295
semicolon,;,435374,0.7295
colon,:,435406,0.7296
full_stop,.,435430,0.7296
colon,:,435467,0.7297
semicolon,;,435472,0.7297
comma,",",435487,0.7297
colon,:,435504,0.7297
full_stop,.,435515,0.7298
colon,:,435542,0.7298
semicolon,;,435545,0.7298
comma,",",435549,0.7298
colon,:,435563,0.7298
full_stop,.,435600,0.7299
comma,",",435612,0.7299
colon,:,435627,0.7299
comma,",",435707,0.7301
colon,:,435731,0.7301
comma,",",435737,0.7301
colon,:,435765,0.7302
comma,",",435771,0.7302
colon,:,435788,0.7302
comma,",",435796,0.7302
colon,:,435811,0.7303
comma,",",435817,0.7303
colon,:,435840,0.7303
colon,:,435856,0.7303
comma,",",435864,0.7303
colon,:,435878,0.7304
comma,",",435964,0.7305
colon,:,435988,0.7305
comma,",",435994,0.7306
colon,:,436014,0.7306
comma,",",436020,0.7306
colon,:,436038,0.7306
comma,",",436044,0.7306
colon,:,436066,0.7307
comma,",",436076,0.7307
colon,:,436103,0.7307
comma,",",436109,0.7308
colon,:,436131,0.7308
comma,",",436137,0.7308
colon,:,436150,0.7308
comma,",",436156,0.7308
colon,:,436168,0.7309
comma,",",436183,0.7309
colon,:,436202,0.7309
comma,",",436236,0.731
colon,:,436248,0.731
comma,",",436263,0.731
colon,:,436278,0.731
colon,:,436304,0.7311
comma,",",436312,0.7311
colon,:,436328,0.7311
full_stop,.,436397,0.7312
comma,",",436403,0.7312
colon,:,436419,0.7313
comma,",",436473,0.7314
colon,:,436489,0.7314
comma,",",436496,0.7314
colon,:,436522,0.7314
comma,",",436528,0.7315
colon,:,436540,0.7315
colon,:,436574,0.7315
comma,",",436588,0.7316
colon,:,436603,0.7316
comma,",",436609,0.7316
colon,:,436633,0.7316
comma,",",436639,0.7316
colon,:,436661,0.7317
comma,",",436667,0.7317
colon,:,436695,0.7317
comma,",",436701,0.7317
colon,:,436718,0.7318
comma,",",436726,0.7318
colon,:,436749,0.7318
colon,:,436765,0.7319
comma,",",436773,0.7319
colon,:,436787,0.7319
full_stop,.,436856,0.732
comma,",",436872,0.732
colon,:,436899,0.7321
colon,:,436915,0.7321
colon,:,436918,0.7321
full_stop,.,436921,0.7321
comma,",",436930,0.7321
colon,:,436952,0.7322
colon,:,436968,0.7322
colon,:,436971,0.7322
full_stop,.,436974,0.7322
comma,",",436983,0.7322
colon,:,436996,0.7322
comma,",",437002,0.7322
colon,:,437014,0.7323
comma,",",437022,0.7323
colon,:,437034,0.7323
colon,:,437113,0.7324
comma,",",437115,0.7324
colon,:,437132,0.7325
comma,",",437140,0.7325
colon,:,437167,0.7325
colon,:,437183,0.7326
colon,:,437186,0.7326
full_stop,.,437189,0.7326
comma,",",437198,0.7326
colon,:,437220,0.7326
colon,:,437236,0.7326
colon,:,437239,0.7326
full_stop,.,437242,0.7327
comma,",",437251,0.7327
colon,:,437264,0.7327
comma,",",437270,0.7327
colon,:,437282,0.7327
comma,",",437294,0.7327
colon,:,437304,0.7328
comma,",",437338,0.7328
colon,:,437350,0.7328
comma,",",437365,0.7329
colon,:,437378,0.7329
colon,:,437401,0.7329
comma,",",437462,0.733
colon,:,437479,0.733
comma,",",437814,0.7336
comma,",",437825,0.7336
full_stop,.,438219,0.7343
question_mark,?,438254,0.7343
question_mark,?,438279,0.7344
comma,",",438331,0.7345
question_mark,?,438351,0.7345
colon,:,438675,0.7351
colon,:,439059,0.7357
comma,",",439153,0.7359
full_stop,.,439212,0.736
comma,",",439231,0.736
full_stop,.,439272,0.7361
full_stop,.,439299,0.7361
comma,",",439321,0.7361
full_stop,.,439334,0.7362
full_stop,.,439417,0.7363
colon,:,439804,0.7369
colon,:,439858,0.737
colon,:,439914,0.7371
full_stop,.,439929,0.7372
colon,:,439977,0.7372
comma,",",439988,0.7373
colon,:,440137,0.7375
colon,:,440266,0.7377
comma,",",440304,0.7378
comma,",",440325,0.7378
full_stop,.,440918,0.7388
colon,:,440923,0.7388
question_mark,?,440955,0.7389
colon,:,440960,0.7389
question_mark,?,440981,0.7389
question_mark,?,441109,0.7391
question_mark,?,441161,0.7392
semicolon,;,441264,0.7394
question_mark,?,441542,0.7399
question_mark,?,441642,0.74
question_mark,?,441834,0.7403
question_mark,?,441910,0.7405
question_mark,?,441966,0.7406
comma,",",442200,0.741
question_mark,?,442254,0.741
question_mark,?,442320,0.7412
question_mark,?,442539,0.7415
question_mark,?,442680,0.7418
comma,",",442823,0.742
colon,:,442840,0.742
full_stop,.,443168,0.7426
question_mark,?,443203,0.7426
question_mark,?,443228,0.7427
comma,",",443280,0.7428
question_mark,?,443300,0.7428
comma,",",443670,0.7434
comma,",",443681,0.7434
colon,:,444008,0.744
colon,:,444392,0.7446
comma,",",444486,0.7448
full_stop,.,444545,0.7449
comma,",",444564,0.7449
full_stop,.,444605,0.745
full_stop,.,444632,0.745
comma,",",444654,0.7451
full_stop,.,444667,0.7451
full_stop,.,444750,0.7452
colon,:,445137,0.7459
colon,:,445191,0.746
colon,:,445247,0.7461
full_stop,.,445262,0.7461
colon,:,445310,0.7462
comma,",",445321,0.7462
colon,:,445470,0.7464
colon,:,445599,0.7467
comma,",",445637,0.7467
comma,",",445658,0.7468
full_stop,.,446251,0.7477
colon,:,446256,0.7478
question_mark,?,446288,0.7478
colon,:,446293,0.7478
question_mark,?,446314,0.7479
question_mark,?,446442,0.7481
question_mark,?,446494,0.7482
semicolon,;,446597,0.7483
question_mark,?,446875,0.7488
question_mark,?,446975,0.749
question_mark,?,447167,0.7493
question_mark,?,447243,0.7494
question_mark,?,447299,0.7495
comma,",",447533,0.7499
question_mark,?,447587,0.75
question_mark,?,447653,0.7501
question_mark,?,447872,0.7505
question_mark,?,448013,0.7507
comma,",",448128,0.7509
colon,:,448142,0.7509
full_stop,.,448179,0.751
comma,",",448191,0.751
colon,:,448206,0.751
comma,",",448267,0.7511
colon,:,448291,0.7512
comma,",",448297,0.7512
colon,:,448325,0.7512
comma,",",448331,0.7512
colon,:,448348,0.7513
comma,",",448356,0.7513
colon,:,448371,0.7513
comma,",",448377,0.7513
colon,:,448400,0.7513
colon,:,448416,0.7514
comma,",",448424,0.7514
colon,:,448438,0.7514
comma,",",448505,0.7515
colon,:,448529,0.7516
comma,",",448535,0.7516
colon,:,448555,0.7516
comma,",",448561,0.7516
colon,:,448579,0.7516
comma,",",448585,0.7517
colon,:,448607,0.7517
comma,",",448617,0.7517
colon,:,448644,0.7518
comma,",",448650,0.7518
colon,:,448672,0.7518
comma,",",448678,0.7518
colon,:,448691,0.7518
comma,",",448697,0.7518
colon,:,448709,0.7519
comma,",",448724,0.7519
colon,:,448743,0.7519
comma,",",448777,0.752
colon,:,448789,0.752
comma,",",448804,0.752
colon,:,448819,0.752
colon,:,448845,0.7521
comma,",",448853,0.7521
colon,:,448869,0.7521
full_stop,.,448938,0.7522
comma,",",448944,0.7523
colon,:,448960,0.7523
comma,",",449014,0.7524
colon,:,449030,0.7524
comma,",",449037,0.7524
colon,:,449063,0.7525
comma,",",449069,0.7525
colon,:,449081,0.7525
colon,:,449115,0.7525
comma,",",449129,0.7526
colon,:,449144,0.7526
comma,",",449150,0.7526
colon,:,449174,0.7526
comma,",",449180,0.7527
colon,:,449202,0.7527
comma,",",449208,0.7527
colon,:,449236,0.7527
comma,",",449242,0.7528
colon,:,449259,0.7528
comma,",",449267,0.7528
colon,:,449290,0.7528
colon,:,449306,0.7529
comma,",",449314,0.7529
colon,:,449328,0.7529
full_stop,.,449397,0.753
comma,",",449413,0.753
colon,:,449440,0.7531
colon,:,449456,0.7531
colon,:,449459,0.7531
full_stop,.,449462,0.7531
comma,",",449471,0.7531
colon,:,449493,0.7532
colon,:,449509,0.7532
colon,:,449512,0.7532
full_stop,.,449515,0.7532
comma,",",449524,0.7532
colon,:,449537,0.7533
comma,",",449543,0.7533
colon,:,449555,0.7533
comma,",",449563,0.7533
colon,:,449575,0.7533
colon,:,449618,0.7534
comma,",",449620,0.7534
colon,:,449637,0.7534
comma,",",449645,0.7534
colon,:,449672,0.7535
colon,:,449688,0.7535
colon,:,449691,0.7535
full_stop,.,449694,0.7535
comma,",",449703,0.7535
colon,:,449725,0.7536
colon,:,449741,0.7536
colon,:,449744,0.7536
full_stop,.,449747,0.7536
comma,",",449756,0.7536
colon,:,449769,0.7536
comma,",",449775,0.7537
colon,:,449787,0.7537
comma,",",449799,0.7537
colon,:,449809,0.7537
comma,",",449843,0.7538
colon,:,449855,0.7538
comma,",",449870,0.7538
colon,:,449883,0.7538
colon,:,449906,0.7539
comma,",",449966,0.754
colon,:,449983,0.754
full_stop,.,450644,0.7551
question_mark,?,450688,0.7552
comma,",",450740,0.7553
comma,",",450752,0.7553
question_mark,?,450763,0.7553
question_mark,?,450817,0.7554
colon,:,451141,0.7559
comma,",",451198,0.756
colon,:,451524,0.7566
full_stop,.,451603,0.7567
comma,",",451695,0.7569
comma,",",451729,0.7569
full_stop,.,451761,0.757
comma,",",451830,0.7571
colon,:,451883,0.7572
comma,",",451899,0.7572
question_mark,?,451941,0.7573
colon,:,452328,0.7579
colon,:,452382,0.758
colon,:,452438,0.7581
full_stop,.,452453,0.7581
colon,:,452501,0.7582
comma,",",452512,0.7582
colon,:,452661,0.7585
full_stop,.,453297,0.7596
question_mark,?,453436,0.7598
semicolon,;,453539,0.76
comma,",",453962,0.7607
colon,:,453979,0.7607
full_stop,.,454278,0.7612
question_mark,?,454322,0.7613
comma,",",454374,0.7614
comma,",",454386,0.7614
question_mark,?,454397,0.7614
question_mark,?,454451,0.7615
colon,:,455109,0.7626
comma,",",455166,0.7627
colon,:,455492,0.7632
full_stop,.,455571,0.7634
comma,",",455663,0.7635
comma,",",455697,0.7636
full_stop,.,455729,0.7636
comma,",",455798,0.7637
colon,:,455851,0.7638
comma,",",455867,0.7639
question_mark,?,455909,0.7639
colon,:,456296,0.7646
colon,:,456350,0.7647
colon,:,456406,0.7648
full_stop,.,456421,0.7648
colon,:,456469,0.7649
comma,",",456480,0.7649
colon,:,456629,0.7651
full_stop,.,457265,0.7662
question_mark,?,457404,0.7664
semicolon,;,457507,0.7666
comma,",",457902,0.7673
colon,:,457916,0.7673
full_stop,.,457953,0.7674
comma,",",457965,0.7674
colon,:,457980,0.7674
comma,",",458040,0.7675
colon,:,458064,0.7675
comma,",",458070,0.7675
colon,:,458098,0.7676
comma,",",458104,0.7676
colon,:,458121,0.7676
comma,",",458129,0.7676
colon,:,458144,0.7677
comma,",",458150,0.7677
colon,:,458173,0.7677
colon,:,458189,0.7677
comma,",",458197,0.7678
colon,:,458211,0.7678
comma,",",458277,0.7679
colon,:,458301,0.7679
comma,",",458307,0.7679
colon,:,458327,0.768
comma,",",458333,0.768
colon,:,458351,0.768
comma,",",458357,0.768
colon,:,458379,0.7681
comma,",",458389,0.7681
colon,:,458416,0.7681
comma,",",458422,0.7681
colon,:,458444,0.7682
comma,",",458450,0.7682
colon,:,458463,0.7682
comma,",",458469,0.7682
colon,:,458481,0.7682
comma,",",458496,0.7683
colon,:,458515,0.7683
comma,",",458549,0.7684
colon,:,458561,0.7684
comma,",",458576,0.7684
colon,:,458591,0.7684
colon,:,458617,0.7685
comma,",",458625,0.7685
colon,:,458641,0.7685
full_stop,.,458710,0.7686
comma,",",458716,0.7686
colon,:,458732,0.7687
comma,",",458786,0.7687
colon,:,458802,0.7688
comma,",",458809,0.7688
colon,:,458835,0.7688
comma,",",458841,0.7688
colon,:,458853,0.7689
colon,:,458887,0.7689
comma,",",458901,0.7689
colon,:,458916,0.769
comma,",",458922,0.769
colon,:,458946,0.769
comma,",",458952,0.769
colon,:,458974,0.7691
comma,",",458980,0.7691
colon,:,459008,0.7691
comma,",",459014,0.7691
colon,:,459031,0.7692
comma,",",459039,0.7692
colon,:,459062,0.7692
colon,:,459078,0.7692
comma,",",459086,0.7693
colon,:,459100,0.7693
full_stop,.,459169,0.7694
comma,",",459185,0.7694
colon,:,459212,0.7695
colon,:,459228,0.7695
colon,:,459231,0.7695
full_stop,.,459234,0.7695
comma,",",459243,0.7695
colon,:,459265,0.7696
colon,:,459281,0.7696
colon,:,459284,0.7696
full_stop,.,459287,0.7696
comma,",",459296,0.7696
colon,:,459309,0.7696
comma,",",459315,0.7696
colon,:,459327,0.7697
comma,",",459339,0.7697
colon,:,459349,0.7697
comma,",",459383,0.7698
colon,:,459395,0.7698
comma,",",459412,0.7698
colon,:,459425,0.7698
colon,:,459446,0.7699
full_stop,.,459493,0.7699
comma,",",459513,0.77
colon,:,459528,0.77
full_stop,.,459549,0.77
full_stop,.,459550,0.77
full_stop,.,459551,0.77
comma,",",459553,0.77
colon,:,459577,0.7701
comma,",",459583,0.7701
colon,:,459611,0.7701
comma,",",459617,0.7701
colon,:,459634,0.7702
comma,",",459642,0.7702
colon,:,459657,0.7702
comma,",",459663,0.7702
colon,:,459686,0.7703
colon,:,459702,0.7703
comma,",",459711,0.7703
colon,:,459726,0.7703
comma,",",459761,0.7704
full_stop,.,459810,0.7705
comma,",",459842,0.7705
colon,:,459866,0.7706
comma,",",459872,0.7706
colon,:,459892,0.7706
comma,",",459898,0.7706
colon,:,459916,0.7706
comma,",",459922,0.7707
colon,:,459944,0.7707
comma,",",459954,0.7707
colon,:,459981,0.7708
comma,",",459987,0.7708
colon,:,460009,0.7708
comma,",",460015,0.7708
colon,:,460028,0.7708
comma,",",460034,0.7708
colon,:,460046,0.7709
comma,",",460061,0.7709
colon,:,460080,0.7709
comma,",",460114,0.771
colon,:,460126,0.771
comma,",",460143,0.771
colon,:,460158,0.771
colon,:,460184,0.7711
comma,",",460202,0.7711
colon,:,460223,0.7712
full_stop,.,460260,0.7712
comma,",",460266,0.7712
colon,:,460282,0.7713
comma,",",460297,0.7713
colon,:,460318,0.7713
comma,",",460331,0.7713
colon,:,460347,0.7714
comma,",",460401,0.7715
colon,:,460417,0.7715
comma,",",460424,0.7715
colon,:,460450,0.7715
comma,",",460456,0.7715
colon,:,460468,0.7716
colon,:,460502,0.7716
comma,",",460516,0.7716
colon,:,460531,0.7717
comma,",",460549,0.7717
colon,:,460573,0.7717
comma,",",460579,0.7718
colon,:,460601,0.7718
comma,",",460607,0.7718
colon,:,460635,0.7718
comma,",",460641,0.7719
colon,:,460658,0.7719
comma,",",460666,0.7719
colon,:,460689,0.7719
comma,",",460699,0.772
colon,:,460726,0.772
colon,:,460742,0.772
colon,:,460745,0.772
full_stop,.,460748,0.772
comma,",",460757,0.7721
colon,:,460779,0.7721
colon,:,460795,0.7721
colon,:,460798,0.7721
full_stop,.,460801,0.7721
comma,",",460810,0.7721
colon,:,460823,0.7722
comma,",",460829,0.7722
colon,:,460841,0.7722
comma,",",460849,0.7722
colon,:,460861,0.7722
colon,:,460887,0.7723
comma,",",460934,0.7723
comma,",",460950,0.7724
comma,",",460973,0.7724
full_stop,.,461006,0.7725
comma,",",461080,0.7726
comma,",",461092,0.7726
full_stop,.,461120,0.7727
comma,",",461132,0.7727
comma,",",461143,0.7727
full_stop,.,461164,0.7727
full_stop,.,461231,0.7728
comma,",",461297,0.773
full_stop,.,461345,0.773
comma,",",461401,0.7731
comma,",",461413,0.7732
full_stop,.,461475,0.7733
full_stop,.,461524,0.7733
comma,",",461608,0.7735
full_stop,.,461693,0.7736
full_stop,.,461867,0.7739
comma,",",461869,0.7739
colon,:,461886,0.7739
colon,:,461988,0.7741
colon,:,462017,0.7742
colon,:,462033,0.7742
colon,:,462036,0.7742
full_stop,.,462039,0.7742
comma,",",462048,0.7742
colon,:,462070,0.7743
colon,:,462086,0.7743
colon,:,462089,0.7743
full_stop,.,462092,0.7743
comma,",",462101,0.7743
colon,:,462114,0.7743
comma,",",462120,0.7743
colon,:,462132,0.7744
comma,",",462140,0.7744
colon,:,462152,0.7744
comma,",",462157,0.7744
colon,:,462174,0.7744
comma,",",462182,0.7744
colon,:,462209,0.7745
colon,:,462225,0.7745
colon,:,462228,0.7745
full_stop,.,462231,0.7745
comma,",",462240,0.7745
colon,:,462262,0.7746
colon,:,462278,0.7746
colon,:,462281,0.7746
full_stop,.,462284,0.7746
comma,",",462293,0.7746
colon,:,462306,0.7746
comma,",",462312,0.7747
colon,:,462324,0.7747
comma,",",462336,0.7747
colon,:,462352,0.7747
full_stop,.,462395,0.7748
full_stop,.,462505,0.775
comma,",",462600,0.7751
comma,",",462615,0.7752
